Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lat,lon,r_spring,p_spring,r_autumn,p_autumn,r_summer,p_summer,r_all,p_all
12154,12154,12154,47.8401138,16.52617,0.5887390712033224,0.0197524818084133,-0.3981325566107354,0.0337874495464561,-0.7957231817219726,0.0169517878852018,0.026540426039312,0.0635639715973792
12155,12155,12155,42.58056,-1.2825,0.5451952206162053,0.0303203186255863,-0.374319738256684,0.0417120174495544,0.0707532250130622,0.0615292034699729,0.1161452346542148,0.0608704826179066
12156,12156,12156,42.001933,23.097822,-0.4002096899092518,0.0249106603389785,-0.07912566246369,0.0577394808648863,-0.3908981546984743,0.0338973946498011,-0.2959789492827342,0.0397694305946795
12157,12157,12157,47.04172,15.43308,0.531377137258625,0.0146448052812264,-0.7423335224409695,0.0037347993246532,0.1184305458088097,0.0499828847751476,-0.3192496574697076,0.0376349647132588
12158,12158,12158,43.5329,-7.7377,0.03286336164063,0.0633815135842124,0.6431696951291122,0.0112183052670061,0.2385039880531455,0.0425217820322947,-0.9553021218428271,0.00130411977515
12159,12159,12159,47.47706,11.05722,-0.2520154849942806,0.0498656343337146,0.5388058464358648,0.0307462769042756,-0.2091786533964862,0.0598820551448158,0.7019259944159493,0.0324342786000083
12160,12160,12160,41.99917,21.44084,0.5283972525179417,0.014850512195491,-0.3292565250770125,0.0313890704557381,-0.0090479841761518,0.062573754394245,-0.3732464891706682,0.0328113239383914
12161,12161,12161,52.82943,9.62295,-0.4091491174903509,0.0329319028675647,-0.4024753324201614,0.0334496472965276,0.6464216987669104,0.0202385534155393,0.3647448046358635,0.0410170130242757
12162,12162,12162,43.4539,-7.8478,0.1033931831052,0.0622706675175143,-0.9776420074115372,0.0089915127764169,-1.0484908524980796,,-0.3835913250276098,
12163,12163,12163,43.28334,5.511384,-0.2291608266384208,0.0441517276195843,-0.1678036069587459,0.0500438067187997,0.3141761237389515,0.0364520042302361,0.5562499233653122,0.0206141645727479
12164,12164,12164,54.43951,-7.900328,-0.0501894977166989,0.06332070015222,0.2199428818442249,0.0520038078770516,0.9467148438160417,0.0034411280843373,0.8566089507811457,0.0213066888068706
12165,12165,12165,49.052284,8.253538,-0.2697428167427741,0.0403466119117441,0.4260816905899649,0.0266369395801236,0.5715379278515719,0.0175362879760835,0.1668869465415288,0.0508960429905977
12166,12166,12166,49.233464,6.987601,0.2264674919414554,0.0416879739564533,-0.3939084446784383,0.0254619961511713,0.3974665012591707,0.02490650148691,0.3883017640385495,0.0281054276639296
12167,12167,12167,50.5976,-3.71651,-0.0763560455505389,0.0601916676719139,0.575957016950852,0.020634486740497,-0.9735612160260532,0.0050959189315964,-0.9400655951147472,0.0053289603256835
12168,12168,12168,41.63528,-0.89361,0.6849360509352306,0.0210042632709846,0.0596382153287179,0.0626907856447521,-0.5839581880161775,0.0427605290041778,0.1754737462970093,0.0583167408483164
12169,12169,12169,46.162556,-1.153603,0.4223170221451199,0.0385121985236586,0.381901770105857,0.0412065486596095,0.5504616290462331,0.0393311358888697,-0.5533660837102834,0.0427902437428607
12170,12170,12170,46.143173,-0.396042,0.4032553344100261,0.0246459461966885,0.4184959451017127,0.0233388984563133,0.6483819742942755,0.0081827024302947,0.1676577055850534,0.0481211775708217
12171,12171,12171,45.475327,4.515003,0.3266008862075573,0.0316424732463773,0.1636799283298582,0.0483890375625289,-0.1071724537721311,0.0609556505893748,0.21179405459843,0.0439023926433298
12172,12172,12172,52.411563,-1.560228,0.5198971543309597,0.032006856377936,-0.8945511004423198,0.0070299266371786,0.0264581694131105,0.0634185112094156,0.6678184522054461,0.0344758017912109
12173,12173,12173,47.660056,9.485675,0.3122042959674371,0.0330289339650807,-0.6851839167321794,0.0059571267870333,0.2231747995424229,0.0400287042102603,0.1868321800394178,0.0462783882538034
12174,12174,12174,45.5476,9.16698,-0.4277227315355462,0.0381518178976302,-0.1053981820845303,0.0596401211943646,-1.034807484034994,0.0074074731477885,-0.0959568234260055,0.0634398510508655
12175,12175,12175,46.326722,25.811253,-0.4540817396433262,0.0243793999238521,-0.0676526598888034,0.0599117219533757,-0.4321121651479193,0.0350395333329561,-0.9685669447730416,0.0009262471056255
12176,12176,12176,53.83017,8.80122,-0.7309454905151335,0.0107065240797755,-0.1755587242248672,0.0518416853512195,0.1053529005273925,0.0563098066315071,0.4853715669813048,0.032975228867913
12177,12177,12177,48.930932,21.913705,0.184063691769749,0.0484681633325315,-0.4676588595546172,0.023310088761825,-0.282344508015437,0.0471235630676262,-0.1584262845034832,0.0549543125297364
12178,12178,12178,40.03327,-3.5914,-0.005349069581035,0.0662126257040233,-0.6199380396629218,0.0176427597400156,-0.5859492445272486,0.0309367170315167,-0.941672652457058,0.0052218231695294
12179,12179,12179,53.380975,14.663347,-0.0760277026481264,0.0590785449420701,0.3020017563524773,0.0373846273168159,0.0737868744895995,0.0561862068068921,-0.600667644227796,0.0203082832368551
12180,12180,12180,47.054443,-0.886111,0.0493304152171592,0.062481069883215,-0.4458402735949406,0.0301166281245517,0.8732475144021647,0.005116832373189,-0.6066817354031573,0.0275545509731228
12181,12181,12181,45.95556906,13.65238982,0.3006339146881062,0.0415378531254001,0.1744461352870487,0.0519346674383464,-0.4716981203202435,0.0385534586453171,-0.0819123313026076,0.0625391779131595
12182,12182,12182,45.481777,4.429667,0.4216317181307983,0.0385578854579467,-0.6155541732024281,0.0256297217865047,0.943777568616327,0.0047370653330193,-0.8124882678189913,0.0278380327360186
12183,12183,12183,45.431539,28.054742,-0.412499308911083,0.0238496463296394,-0.066848201464754,0.0591178908493243,0.6517990342438944,0.0080084760043433,-0.1662334326706872,0.0521475596473353
12184,12184,12184,41.68904944,2.495746675,-0.0594315475637143,0.0641428262117822,0.2823863342832974,0.0545165330675708,-1.0449442933826332,,-0.3887758294877122,
12185,12185,12185,45.474156,28.034406,0.2054067253495806,0.0439066851178265,-0.1532552400783016,0.0495246937733444,-0.4641199845312176,0.02762199009648,-0.764564207478045,0.0059691933236635
12186,12186,12186,45.515278,10.219444,-0.2257830496188029,0.0417595722530367,-0.2769082244866898,0.0365146492808049,-0.7644545799484379,0.0073775425331986,-0.3958240305080914,0.0308536895270142
12187,12187,12187,42.056383,25.59345,0.0816407882785533,0.0597444872413775,0.6992062513214965,0.0125895021993671,-0.6436068480399509,0.0270928767973366,0.9551244073196146,0.001658372845359
12188,12188,12188,51.835242,20.791912,0.6363365253021883,0.0082947144208274,0.6450114908613932,0.0078502984606716,-0.9028191882240943,0.0020599438385522,-0.8705606611959076,0.0021219683766712
12189,12189,12189,43.3665,-5.833,0.1279289805236959,0.0581380679650869,-0.5052375957736399,0.0329841602817573,-0.4106238794160607,0.0510085070133027,-0.3708892826248553,0.0514505798112328
12190,12190,12190,50.159406,19.477464,-0.4694624152541697,0.0231693301385781,-0.0076747505287702,0.0658992066823425,0.1646436806517445,0.0485880296451789,-0.5278586084656178,0.0254906481007323
12191,12191,12191,40.78063333,-3.702147222,-0.9851833802240983,0.007315030205361,-0.7438783378297654,0.0310645578509714,0.0567419548695408,,-0.5441955651504125,
12192,12192,12192,51.028931,7.004976,0.882895980930578,0.0207454060965259,-0.4675605332559454,0.0460177321217203,-1.0376372174659572,,-1.0007167182385226,
12193,12193,12193,43.92777,2.145897,0.2916796962872864,0.0472213535808475,-0.5820358233298856,0.0278642784446742,0.9444969334782082,0.0044545681436358,-0.5771545712657556,0.0415857445215851
12194,12194,12194,49.83918762,18.26368904,0.8568821280162826,0.0042387059716493,0.2780475555279352,0.0433729908234966,-0.7379979588645157,0.0208001360756989,-0.112202559266477,0.0605198293822348
12195,12195,12195,50.3165,18.772375,-0.1158400408722376,0.0536440423233047,-0.264019700643421,0.0378162130908955,-0.7694663164310386,0.007133989369188,-0.7850017804009598,0.0050898303203283
12196,12196,12196,39.48963,16.3868,-0.9616717853306848,0.011788543563736,-0.941850404445291,0.0145446916033891,-1.0462219672592312,,-0.8721591628696638,
12197,12197,12197,46.802376,4.417486,0.3218033863624191,0.0355971656394177,-0.0239953112358968,0.0642675960730569,-0.228319198483774,0.0516110661804011,-0.7864872325041636,0.008707210709971
12198,12198,12198,47.81416667,16.255,-0.5406907422234768,0.0231176870128111,0.751774618642371,0.0095200907867779,-0.2150273778601406,0.0556648414759906,-0.4736536948033452,0.0364230870131103
12199,12199,12199,41.6514,-0.9161,-0.0839225665020124,0.0610718288998658,0.3235772532446748,0.0450948497836883,-1.023181592060811,0.0098513501652484,-0.9778284099328096,0.0123694967196573
12200,12200,12200,56.510203,27.333369,0.0589973550154643,0.060773776211109,-0.4360537126980799,0.0258250451128909,0.3065011968574038,0.0370597056773201,-0.0095524433628154,0.0657798666493858
12201,12201,12201,48.173194,11.648036,0.0128837268517165,0.065378365267335,0.5344403129420962,0.0183109783159852,-0.3928785124087658,0.0381430199218944,0.152373933578433,0.0521078965059196
12202,12202,12202,57.134853,25.905617,-0.7179572708047183,0.0188028486130187,-0.5905816411013932,0.0272945572599071,-1.0493937118041048,0.001477969129186,0.9726518756796878,0.0051482355109787
12203,12203,12203,57.810833,15.564736,0.3955250631678486,0.0339906074853027,-0.8264438773455638,0.0056332663254468,0.1028889931453431,0.0564740671236437,-0.8684718733181971,0.0101018751121201
12204,12204,12204,45.875094,25.804417,0.7687611406506172,0.0085835073055927,-0.0051270856297755,0.0662314680284892,0.5424364704671923,0.0271709019688538,0.5316569756649804,0.0298895349556679
12205,12205,12205,43.3352,5.727365,-0.7454956255345396,0.0098734423927094,-0.3542617944402717,0.0372373834263153,-1.0255979275693403,0.0016268048287106,-0.4868679172621943,0.035542138849187
12206,12206,12206,45.038831,24.298631,0.343123782970164,0.0337008654228647,0.4530712946871566,0.0244596563593656,-0.3887638705165316,0.0384713703312246,0.0755606258564065,0.0585675911647223
12207,12207,12207,47.83828,14.44095,-0.8330376953924573,0.0013301949650535,-0.5455327159684844,0.013686233796305,0.0424343340957431,0.057449558882413,-0.6924821730166655,0.0095557207540755
12208,12208,12208,46.671307,5.556806,0.1422131078224454,0.0507336999127708,0.7735381352950209,0.0027543611249631,0.0302780350416647,0.0586561083907378,-0.6429380515771875,0.0124306029167497
12209,12209,12209,47.4067,9.39438,0.7703174315484254,0.0048715184547977,0.1224217237676498,0.0544856524225056,-0.4911833690677583,0.0304709139114326,0.1574067426972626,0.0516872828841502
12210,12210,12210,49.841221,7.866222,-0.7593182703682388,0.0053280315704864,0.051221659267046,0.0615489803444778,0.8800541395583019,0.0014647915610616,0.1673498267420598,0.0508574464726484
12211,12211,12211,49.107502,6.122775,0.27267526017609,0.0438113756302758,0.512690549032882,0.0251379168393016,0.7817190598162268,0.0112187293455848,-0.4473020235571473,0.0381798650961901
12212,12212,12212,51.584128,-0.125254,-0.8216408972558088,0.0029920651417645,-0.1745403249897625,0.0493898759408367,-0.2142029806121982,0.0527915746522002,0.3036061679062717,0.0396853717754749
12213,12213,12213,41.66555555,-3.68888888,-0.9043120705308352,0.0063791952979443,-0.6695079845119479,0.0220328010325368,0.9431926768473982,0.0049549436385838,-0.3543152153197416,0.052199331903721
12214,12214,12214,51.321364,12.032141,0.4380177003605029,0.030712267577484,-0.3004771784124124,0.041550542185377,-0.1925434694419862,0.0571637687038675,0.8904547033699812,0.0059696864420012
12215,12215,12215,49.165508,9.224786,0.6556878006669492,0.0229541466222033,0.9647478580620809,0.0023501427958612,-0.9648501729452124,0.0176411417935108,-0.4755610012795567,0.0465918252977563
12216,12216,12216,43.89555,25.956575,0.9896395311605444,0.0061146167026487,-0.828912919752193,0.0251946444529236,0.9269378759471966,,-0.9660885259991908,
12217,12217,12217,42.13556,21.71474,-0.8270957394632673,0.0253321882303096,0.1179285042333854,0.0616499513291714,-0.587646277557496,,-0.8971566616209036,
12218,12218,12218,48.7067,2.4572,-0.319472930861706,0.0323262672253443,-0.5540235719733297,0.0131261538132326,0.072353588017637,0.0544923639387473,-0.2737576281858045,0.0418355771203818
12219,12219,12219,51.67286,6.629658,-0.5752776605021033,0.0283148226331931,-0.1949888695387523,0.0536674086974165,-0.5668421706866462,0.0436143200600508,-0.6588518639043544,0.037254622914891
12220,12220,12220,45.848333,11.569167,0.5178100168270069,0.0155922751788359,0.6546450403641338,0.0073715346402252,-0.8610036690632278,0.0033469321167625,0.5200931164719267,0.0179088707640388
12221,12221,12221,53.378622,-1.478096,-0.5850337443588002,0.0200071369602349,-0.951612852525652,0.000845590596325,-0.8612917832835606,0.0125805477810959,-0.4976288245980331,0.0348247450267977
12222,12222,12222,43.623608,1.438531,0.0961173115316835,0.0585205557299572,0.0096586339664387,0.0658468290997636,-0.2381799821697707,0.0541213345220152,-0.8026211308995964,0.0144919246066935
12223,12223,12223,40.6646,-3.7739,0.7341371364879902,0.0316782552080996,-0.0744595923773206,0.0635035759946889,-0.9321645952062448,,-1.019915405117116,
12224,12224,12224,51.839382,10.790143,-0.0495405699885145,0.0633639620007657,-0.5627044847261952,0.0291530343515869,0.9050153843043772,0.0127784304151154,0.4712698502167062,0.0448710523227933
12225,12225,12225,57.658029,12.015075,-0.5197719692262566,0.0246231160994936,0.7906329201249787,0.0074211762212573,-0.9517210074411284,0.006551932837258,0.5256121524460442,0.0302925231702637
12226,12226,12226,50.499955,11.134593,0.0070970345389059,0.0659569751282001,0.5609607697067845,0.0164546378226138,0.6700572203434151,0.0113425809373378,-0.3995214771320924,0.0352428679952632
12227,12227,12227,42.54277777,-6.58472222,0.965083326325359,0.002327778244976,-0.3966185565183072,0.0402254295654461,-1.0460386468200034,0.003778932323595,-0.5653513273406537,0.0421861663840335
12228,12228,12228,50.731478,13.75145,-0.065357828147623,0.060140190034757,-0.6820737159591668,0.0090365430808775,-0.4121206951191302,0.0366145635401542,-0.0841368985161199,0.0612262923702221
12229,12229,12229,50.323245,11.721605,0.3019029151807817,0.0414351415839597,-0.6813830091810963,0.0136840636816691,-0.4598250697593647,0.0393449953493756,-0.1339564215771715,0.0590695718948552
12230,12230,12230,48.16206944,16.52561389,-0.3096077073812312,0.0332812445131286,0.1663421810045042,0.048099954503345,0.5944456354651257,0.0111435974860554,0.6156448591979798,0.0116631386635395
12231,12231,12231,51.27399,1.098061,-0.5798371018535251,0.0203656999036221,-0.7140460411489429,0.0116982294843047,0.3222544875605771,0.0418497008292948,-0.3401099433458118,0.0453260037769458
12232,12232,12232,45.26,1.76,0.0933622642268458,0.0561462108487043,0.1596085709269543,0.0488318789136626,0.2150889199919111,0.0407787201510047,0.4199830065542831,0.0255075036975019
12233,12233,12233,45.809998,2.06,-9.075939939783256e-05,0.0666563948039205,-0.3457259722071837,0.0298343726424504,0.530567222743173,0.0151327777658614,0.3425207025839129,0.0320026939895373
12234,12234,12234,49.813464,19.027318,0.5758263921134887,0.011739919516859,-0.197513070916011,0.0447462250259272,0.3735758644641746,0.0268422970394068,-0.6118312414443805,0.0143934527615415
12235,12235,12235,50.01755,8.216803,-0.7612421299990346,0.0089945421018689,0.0681447761134659,0.0608868383180268,-0.0460070867698194,0.0664004724513212,-0.1875823559652485,0.0554945096023167
12236,12236,12236,52.99796,7.94257,0.7115150686182079,0.0118489122537351,0.3212845787770701,0.0398719088356461,-0.4724496449037167,0.0385033570064188,-0.1190306949276173,0.0600646203381588
12237,12237,12237,45.59348056,14.63046389,-0.3519164509476317,0.0329277935447505,-0.5687926727543905,0.0159213563557836,-0.0032791366287754,0.062702319865793,-0.7351584542734109,0.0116321765920583
12238,12238,12238,55.28,23.95778,-0.3365429464689657,0.0306976345401821,0.1036639243281357,0.0549972478484103,-0.4547952989189845,0.0283981183620535,0.0787293062994109,0.0568258147545917
12239,12239,12239,46.934128,26.38925,0.2093164084119356,0.0460407209891683,0.2345549877431976,0.0436413107963982,0.6260282533329596,0.0140178707897769,-0.5312863960955033,0.0252402985748348
12240,12240,12240,44.800556,-0.588056,0.8024194238938333,0.0068163145083881,0.1483261301475825,0.0541226730926315,-0.8475540930534643,0.0134963937964357,-0.9370103609819054,0.0055326426012063
12241,12241,12241,49.259552,2.474397,-0.2787605394534759,0.0363288092310658,0.224072062702005,0.0419387083792716,-0.2598170054478921,0.0459928598189255,-0.1561474214330691,0.0531360460230523
12242,12242,12242,50.57983398,13.41950607,0.3063733555468251,0.0462417762968783,0.2671621180389015,0.0488558587974065,-0.1693621591927628,0.0615886722849748,-1.018254959110836,0.0025076668619436
12243,12243,12243,53.46008,-2.472056,0.2370341071617689,0.0434071826545782,0.5943185030923129,0.0142322131200069,-0.8355376618724336,0.0076874058919617,0.0478311756318538,0.0609133959603773
12244,12244,12244,47.71611111,13.63222222,-0.1295774735425483,0.0521243023485425,-0.1251930812527723,0.0526084839704613,0.4539903602962117,0.020534854577829,-0.5085184992174793,0.0217009866834588
12245,12245,12245,49.90167,2.304597,0.4494464139300029,0.0298429111695906,-0.0743327357589531,0.0603629233419264,-0.3667032587612477,0.0455531160825834,-0.538642573770545,0.0320904950819636
12246,12246,12246,43.34639,-4.06417,-0.3496448206904199,0.0294687915837721,0.0380445627407221,0.0623640183364682,-0.8079812443063131,0.0053847816947276,0.7641789958104536,0.0043227818159296
12247,12247,12247,59.728151,15.471994,-0.8684722883254417,0.0016541082681817,-0.0903296682285263,0.0576582678544036,-0.1110238474934877,0.0614900183033278,0.0632579600602641,0.0596076848210715
12248,12248,12248,44.3818,7.5382,0.5071133147136349,0.0163588274803614,-0.0141841728086431,0.0650615081736249,-0.5627172221435065,0.0198876966171088,0.6103769607492088,0.01197884111793
12249,12249,12249,63.845497,15.31973,0.2518761579766553,0.0420116984090413,-0.1329069229382299,0.0534542310773579,0.7945363268096282,0.004789497909851,-0.7497768294392216,0.010774283070682
12250,12250,12250,46.19369,6.214858,-0.8270131668042331,0.025338422630829,-0.1601478706941076,0.0598403857287645,0.2515614808496567,,-0.429468236689132,
12251,12251,12251,50.12218857,14.46757793,-0.6793472519274326,0.0091828540338869,0.1512127256265417,0.0516606448566758,-0.4243466212780091,0.0356497233509297,0.7714997895605281,0.0073761637889094
12252,12252,12252,46.652668,3.600667,-0.6029068228563624,0.0101240653741321,-0.3437496998559454,0.0300193775535018,-0.5082084583101976,0.0240525925977464,0.4708126325653888,0.0215265804274567
12253,12253,12253,41.932892,12.506947,0.7007247372580974,0.01249744979674,0.2605111448700642,0.0448065228334546,0.8162832395833441,0.0089144506944437,-0.3897809092994417,0.0420146060467038
12254,12254,12254,44.79361,10.33167,0.6502742510844647,0.0075868232984953,-0.2383739568443209,0.0404481611691791,0.1105582279160323,0.0507488112635547,-0.9393977631999324,0.0006322170507045
12255,12255,12255,43.610497,2.23015,0.1627042332244962,0.0484950819037133,-0.1686180470341124,0.0478531402873431,-0.3524386062108853,0.0373449323888804,0.2232259056464575,0.0428237081927676
12256,12256,12256,47.410164,9.653713,-0.4491664758202028,0.0208002854626209,0.0962132452509768,0.0558278849244133,0.0118516442071243,0.0604893896210038,-0.604872750847522,0.0148484252449773
12257,12257,12257,47.40555556,15.36083333,0.5172381280647679,0.0156328247253391,0.2627279060449624,0.037947469195378,-0.7219300316159624,0.0095859857737679,0.2404423093635593,0.0412112974977363
12258,12258,12258,49.487983,11.786341,-0.1659351137135138,0.0502254530978782,-0.3560895343924443,0.032562782102573,0.6013785769462134,0.0155827979645502,-0.4031712509010729,0.0349564768709698
12259,12259,12259,48.021657,12.538174,0.2075793562143457,0.046206878583187,-0.3706097437497315,0.0313024867806524,-0.0615153444932298,0.0656892354706492,-0.9658751960360544,0.0009994922571346
12260,12260,12260,48.21275,15.205,0.5139135428619002,0.0158695255380658,-0.3897526496619343,0.0258282880024223,-0.4105641450268359,0.0321727749468616,-0.1583517644587375,0.0529197642300666
12261,12261,12261,49.293564,19.960083,0.4212788546826545,0.0270310089544314,0.0524575462186837,0.0614257237904344,0.2781669356989288,0.0393193760376096,0.311447841444995,0.0390564663693936
12262,12262,12262,46.533569,24.534319,-0.602902816256907,0.0264731455828728,0.8411082961259663,0.0105927802582689,0.7391754218091022,0.0280677629471349,0.6847879909546366,0.0334722824402076
12263,12263,12263,49.321955,12.128139,0.2494426997103131,0.0422397546609788,-0.3753794056332995,0.0308918793949492,-0.4825030545044229,0.0311336972660426,-0.0385559528954127,0.0650916788596006
12264,12264,12264,48.2702,16.2972,-0.3169328183418852,0.0325712109602661,-0.3687027959573266,0.0277155654058756,0.1413451027625092,0.0477656800025723,0.402181054954394,0.0269568351204954
12265,12265,12265,50.68352509,14.04119492,0.0432473496187665,0.0637835100254155,-0.4495040634940347,0.0366997291003976,0.4445410960694036,0.0447114857437315,-0.773171101610148,0.030469762775749
12266,12266,12266,59.316007,18.057807,0.9943540176432552,0.0003763988237829,0.4938169743106375,0.0337455350459574,0.846043369662495,0.0195238789557207,-1.0187249778335168,0.0021434279259906
12267,12267,12267,42.464,-2.428,0.9936345396934718,0.0004243640204352,0.4573363372525312,0.0361775775164979,-1.0434452473879527,0.0048620511608803,0.6347319086444992,0.0363708703893774
12268,12268,12268,53.141303,13.031662,-0.8006405551553893,0.0037103061813727,-0.851064260596888,0.00210806308392,-0.0805818476420567,0.064071203502832,0.485767829920336,0.0256436377946471
12269,12269,12269,48.53111111,14.57472222,0.5032445637378073,0.0166402650801873,-0.1450593849531504,0.0504214850146278,0.7390301756001469,0.0041378299729745,-0.6492312782564935,0.0120479654886619
12270,12270,12270,43.268206,26.938439,0.3550783854111187,0.0326511120291694,-0.0251593296214133,0.0641512645595596,-0.9999118559084076,0.0008903379603346,-0.0197528396566985,0.0666456870453481
12271,12271,12271,50.024242,22.010575,0.2666842658030413,0.0406304640094684,-0.1629846522688367,0.0505125188995687,-0.6591495148597579,0.0183651766926639,-0.2913122198356816,0.0439227121325817
12272,12272,12272,47.17833333,14.67666667,-0.0356416590218628,0.0626354176688089,0.2977894852921974,0.0344380595951214,-0.901916052968755,0.0020846418216078,-0.6378966872949604,0.0127406872366011
12273,12273,12273,50.58576584,13.67341805,0.0244243377690549,0.0642247185663136,-0.2098385380143656,0.0459908013652025,0.5027482040327946,0.0222607306456281,-0.443522818320332,0.0318226090371143
12274,12274,12274,48.1649,14.0366,-0.7730921357829033,0.0027672259729739,0.2400017401645647,0.0402795152151182,0.0284096851492318,0.0588417671156473,-0.2661713495271474,0.0425468005751903
12275,12275,12275,50.349608,18.236575,0.4943107588186028,0.0337126160787598,0.0336374817569652,0.0644241678828689,-0.4456801184632228,0.0494011866233546,-1.0126547100413186,0.0051472412923608
12276,12276,12276,48.9724,13.128932,0.3825217751902575,0.0302802124379208,-0.8372005934218253,0.0025065387459438,0.0903999090346116,0.0547884221158698,0.1071383993901314,0.0559039685862808
12277,12277,12277,51.936535,7.611583,-0.5986002551404154,0.0139563678034037,-0.7088772558086293,0.0076527996699782,0.3409852380956963,0.0343449113050443,0.6316290415760278,0.0155666690898543
12278,12278,12278,55.700832,13.200842,0.1977962181828191,0.0471449931641017,0.2957971980591727,0.0379496490750606,0.0559563485599013,0.0576896695425198,-0.7869946440541997,0.0086795613629514
12279,12279,12279,46.6775,12.972,-0.3662269835116215,0.03168127398191,0.0333130324448325,0.0633365957358038,-0.0693481737803725,0.0650244451418814,0.3211990032388508,0.038276982611558
12280,12280,12280,50.978292,10.317236,-0.8491454194319901,0.0021612766661342,0.416414083738252,0.0274321412623737,-0.5007861497755404,0.0297413623614446,-0.0471027273739958,0.0643663973948107
12281,12281,12281,43.09625,-0.040497,0.3301502913431682,0.0313039538685499,-0.6022774929745635,0.0101602667522958,-0.2361513933327649,0.0482665467201907,-0.7310845023786963,0.0075433364092155
12282,12282,12282,46.064275,23.563517,0.8580253272888537,0.004188774151696,-0.395523857208661,0.0339907015029896,0.8813779604956383,0.0045748026336241,0.5427071033017689,0.029152859779882
12283,12283,12283,48.048656,8.463597,-0.1564895518150375,0.0491717355234655,-0.3052351392436014,0.0337076473949359,-0.2326408009789745,0.0486056689067608,-0.701410380049731,0.0090720466590642
12284,12284,12284,48.678069,9.227769,0.6801584007435617,0.0061790491785208,-0.0788010532404755,0.0577758760432822,0.6588356362038885,0.0076548703391197,0.4053787091689708,0.0266944964479882
12285,12285,12285,43.949673,4.804341,-0.5914415619953064,0.0195672831839398,0.7042782049814822,0.0122827871384921,-0.5409224547965084,0.0339385030135661,-0.1470933366974132,0.0581937775535057
12286,12286,12286,50.736389,15.739722,-0.6831772970113321,0.0089776093898957,0.2528668654686871,0.0419189376206686,-0.7451105530953168,0.0128387404040182,0.8384290081845879,0.0041711866997291
12287,12287,12287,47.4029,8.6134,0.0165413443278801,0.065262657784025,-0.6645997988317209,0.0147377305020263,0.8474529364123953,0.0068364709058403,0.3165215133601545,0.044231899109323
12288,12288,12288,48.18169,11.46445,0.1656428786974206,0.0526710259746392,-0.2702394009988557,0.0440103739012174,0.7957990127810617,0.0102800658145958,0.8743463425432131,0.0070435771637857
12289,12289,12289,52.398406,13.368103,-0.1820042203334113,0.0513033902494522,-0.1210963236229349,0.0564128693841627,-0.8563994774422286,0.0129067015038514,-0.0869599609666973,0.0622026692688868
12290,12290,12290,45.83611,8.80417,0.0631316014764277,0.0595358610832667,-0.5498090391998676,0.01340275077617,-0.9590380658945588,0.00080231982147,-0.1540015710075219,0.0533467158535153
12291,12291,12291,45.760833,11.736667,0.5057190650046731,0.0164599986769723,0.4685070620816561,0.0192649232719117,-0.2507883979372856,0.0468576595791149,-0.8825809651366466,0.0018018984530372
12292,12292,12292,43.704723,-1.038611,0.241164044104724,0.0401592232887496,-0.5562139382462172,0.0129834992673298,-0.4994401593036834,0.0247488280603212,-0.3483261046042675,0.0350138197925939
12293,12293,12293,47.63056,13.796667,0.6054357359987992,0.0099792454432312,-0.0914421452532083,0.0563607465308199,-0.1027889267547293,0.0613926775031974,-0.5475003642213472,0.0188093127750588
12294,12294,12294,53.34633,-2.844333,0.5991120400271741,0.0190441216429742,-0.5388762740404135,0.0232473389525878,0.063318173777349,0.0591121217481767,-0.3726067661607689,0.0431595489226154
12295,12295,12295,47.541944,19.146122,0.643582152798554,0.007922657775283,0.2147976620281083,0.0429134520618528,0.2291481652938963,0.0394769253833371,-0.211118316378941,0.0477875292928528
12296,12296,12296,50.0075,20.259167,0.7474962734526409,0.0168335817698239,-0.9395026024043256,0.0040331598397116,-1.0002306061269783,0.013446303702515,-0.6322859410865311,0.0387000181061835
12297,12297,12297,41.91389,22.41585,0.3822601629628667,0.0303025482918777,-0.3297022504041593,0.0348911020578812,-0.1102304240322583,0.061557242289114,-0.1809728192781589,0.0530621108548413
12298,12298,12298,49.042778,22.26,0.2741857373089781,0.0367883544932846,-0.8004471016221292,0.0020390490772708,0.041769984097156,0.0575154303244992,-0.6194418211327167,0.0139024088021947
12299,12299,12299,50.45647,3.42794,0.4693263693120666,0.0353782420458622,-0.241985160117128,0.0505343226588581,0.1726374507474907,0.0571377847743222,-0.8868294805653276,0.02215387471506
12300,12300,12300,50.020169,21.004167,0.3286279683311466,0.0314489806980521,-0.3432743523358501,0.0300639402350122,-0.1095537581532534,0.0607183313961051,-0.7504575000851305,0.0066125454535774
12301,12301,12301,51.291757,9.774588,0.3090932268099959,0.0460604515460002,-0.4116084160777675,0.0392261055948155,-0.9480766808450334,0.0193285955829087,0.7381784708040416,0.0301452755685456
12302,12302,12302,47.67027778,15.86027778,-0.1346852563343512,0.0515612940136311,0.3968159345059734,0.0252069911278219,0.1102886159070346,0.0507750785996061,-0.8365662442891441,0.0031590553231631
12303,12303,12303,47.936667,13.0158333,0.2482639486212471,0.0501157367585835,0.8173975847033836,0.0121734943531077,0.5356671147349529,0.0401110128887839,-0.1019409719062224,0.0631850802877569
12304,12304,12304,42.80722,-1.65139,-0.1018848018325734,0.0580334016834475,-0.2078808599720236,0.0491491179643979,-0.0236659202970273,0.0649110613531351,-0.7774669776284959,0.0161688681581002
